id,spharm1,spharm2,spharm3,spharm4,spharm5,spharm6,spharm7,spharm8,
180,3.3226444269273347E8,-1.2974954462281108E7,6286.823228368213,-399882.2107113171,6.023101827501269E7,-16638.957902755268,-622.4459017633208,480784.25169393583,
181,-3.4612131085169035E8,2082.114243803775,9017363.665943911,1.7054695567526456E7,1.2648452687141386E8,-1.571011567161615E7,-3.741678331193345E7,1.7164618949042365E8,
182,511543.6974168378,21017.80898301251,2291.6934615296564,2008.6105080604536,-108276.52429542672,693.6071975930618,-109766.97106415287,-10349.285009766729,
183,170633.50507814338,-9567.7180370476,-965.1872914716985,-37695.11754597058,370100.4332725722,955.1738957238931,-11859.277646163617,9810.201111594719,
184,-8.262162684254293E7,521499.3451512017,-101827.79894359704,-341321.83526740427,-2.995325003317643E8,98491.01081812376,-4413.378650342955,569545.0453772931,
185,-2.0833849182012218E8,6.039440134246764E8,-122663.8436322866,331933.45709368435,7.419498221900688E7,1.212878242023628E8,70118.57449778405,-1248126.3133005626,
186,-2838043.6697552083,-34165.83225643233,26075.859583199603,68616.9811572347,6727829.251835717,521.3159864963874,-28383.904989526858,224300.6086846582,
187,-9.723256617512448E7,-1.7260333925536814E8,3195496.5481698285,-194011.98499587766,-4.1003108408937435E9,1.8597133725201055E7,-3283745.8780998625,1277601.877612633,
188,2.724414431094056E8,-103018.16676098434,-2989.015090606514,-293165.4796975098,-6.195961005188184E7,-10333.525452127447,315.7959082448058,282530.41714278545,
189,-3.0222147314217087E7,2.261061344703709E7,3370248.215722459,280166.2450359206,-2584061.6812756225,3.184688325300132E8,504072.9051934203,-25314.553880425177,
190,-8.60293485908353E7,383.5302024927174,-14605.481378110968,-302846.6075688137,-1.3275199359309852E9,1.5735860973716393E7,-1312.2035695544992,619381.9379333889,
191,-2.560700434905418E8,1676981.6939925428,-75862.68064572861,-1154022.9255160838,1.689625885663847E7,-341378.80333193875,-1278091.5907317705,-173037.6422004832,
192,-1.0852148039244363E8,2140.2174039880338,-31.356829084430228,-19388.55591895642,5.060183395325541E8,-2118.890110012496,12305.216724903981,-431770.47695778654,
193,-5.154590953867309E7,3992396.3687153477,92019.81192430745,-272221.3679480546,5.541981347154226E7,1.4117500688263804E7,-101443.84071357382,-2819316.781121125,
194,-1.9523541766751297E7,72386.28335285379,31820.847939789855,951180.1004958531,-1145099.1305556619,-25882.787473063607,-16304.814970857124,-749048.9387424727,
195,291804.7000801525,1619300.4211514012,-89.4058267395622,-96285.78181670126,1.0384131548447812E8,49655.54347452687,8060.973570330659,-664082.6676430808,
196,501968.548618067,4588.9706727729235,1522.2116419681367,2024188.9499585116,468417.3847873722,4924.188509427849,-20.180031543816085,-555774.1508764157,
197,4748034.651650164,256271.9054776964,-3978.517948098256,15598.29928717986,-1.2541263617095621E7,-4052.4999263380782,-2443.497359091562,-402505.56800389476,
198,-2.747059371697694E8,-4758844.703419919,394979.7675223815,-1.2716701103572702E7,1.103642855389241E9,-4.372753859049551E7,-74188.3250175027,8.096489518533534E7,
199,-1329411.2484329937,-326223.48374913324,-6262.098636715407,51903.86333929514,393232.0211234307,7454.992009810614,54573.50663676657,254122.95539814286,
200,-76905.3333574351,-7733.392664644172,-39025.80521349183,50300.26277600264,5.458757970182948E7,20771.482452807435,-17471.690594524163,775129.8281229588,
201,539936.5859608838,1671768.6152645382,1867.2876200315875,2749024.247520318,-2.488593691995037E9,269954.87227663497,3907.921454888075,-528545.8990610306,
202,2060452.5413513687,217.74409777881738,34423.81006446268,80546.10379783274,-3.46239657332771E9,3.1132012596061874E7,-163988.8433767153,2074922.8070364986,
203,2.179830718828604E8,-1.8951166368167102E7,-266546.0266009742,1.1641065543819107E7,3.3353209048227584E8,3.2897885630975824E7,-61183.709459958925,-2.0856674165208783E7,
204,-515309.47778232704,2935.527764472473,34291.91820782792,40453.37775104382,1.5818267166078506E7,-6127.001248361055,-8725.638844140853,-5192.908649059105,
205,-2437527.898037166,368315.37216546887,5.177568611980069E7,5.512660943097491E8,3.1978991319302195E8,292780.97679149034,2.103875598488518E8,4.651540536500597E9,
206,-1698058.6438448187,-232010.10793566724,19816.128636906924,-613247.302245499,2.2447389494909782E7,-173098.878363467,-2451.0497734972405,952116.6535647702,
207,-7329.918721354587,-676.8603933953849,3190.501416862744,17688.90725341704,-80196.26879453307,-9085.423568738344,-54150.796706092064,-20.450435955514564,
208,-4.69612388775677E8,1927578.65906829,-883133.800373475,-338338.4104362013,-1.036929849072291E8,3.397601757407157E7,2147967.0800180524,-4710463.632963751,
209,-4.171807906738669E7,176.59469419241304,583.1181130406969,-114457.66238623977,9.886579691765083E7,3137.730856196281,6016.471723580412,-240545.7344531393,
210,3.2932711423625957E7,22245.751142247183,138933.86362810922,-126513.56345785671,7.088779484280035E7,235603.03673387776,244559.6335148831,3019821.775109231,
211,9.24924320779097E7,0.0,-3304126.881757261,4.9856958765984726E8,5.557091927639575E8,2.001606170604461E8,6.797767024382259E8,2.938886418944544E8,
212,-8.240170432269041E7,2634893.653386402,-66575.43472787102,-4659956.460298338,-1.3483571627991787E8,-1.3349979135631628E7,22446.486470131924,7438694.489776804,
213,-9.355797400414654E8,9647768.666552907,45470.75920088419,1183039.6560764336,-9.728625211782019E7,-2.5890781315086078E7,125753.97322645814,579668.8078813424,
214,-3.613392814299904E8,3.7001400387127924E8,-108883.19504295521,2828214.4363446916,-1.4157323120103269E9,-2.304496125063518E7,-4874.614404446119,2.6648609737369876E7,
215,8.081586422587237E7,42833.73666048263,183088.8674308233,-355651.48942008667,2.799776495224147E8,-188151.0936988967,-594.9146664484795,1136116.589473244,
216,6.843160626614745E7,-1.2695716081495032E8,8260466.903998474,5.499186660341303E7,-1.5150055204065607E9,1.3382922889263225E8,3.325217954840778E7,6.686781551909584E8,
217,9.488373835586052E7,-4281.048071445672,1005057.1376580296,70583.38271332538,-2.335203837362754E9,4.747993381096141E7,-1262476.4724312155,3.0812564159158837E7,
218,2028.906172383523,156.97037081451222,-2250.3302014000537,-47355.508141893566,-569226.4980032949,15113.227453402855,-853195.0229188753,115480.42520430559,
219,2028.906172383523,156.97037081451222,-2250.3302014000537,-47355.508141893566,-569226.4980032949,15113.227453402855,-853195.0229188753,115480.42520430559,
220,5.319128129047866E7,-37416.39143532476,-2.60605728868632E7,3565916.71812683,2.5549088218794626E8,-1.882412424295625E8,-897126.0695314979,-766519.5756538117,
221,-384248.1140728702,7782.663071343153,2608.9404876841163,-374342.04952305293,-599173.1981950855,2067.7068293926072,-12294.228441636307,182851.37634093515,
222,690376.2470770171,11631.166996223126,18422.700022246543,-76445.12011412819,1671329.5424476278,269383.693181109,9287.516885441793,2528623.173343411,
223,-2.7599263261705536E7,-6358060.813054733,43700.880945621335,16531.526444842046,-8523927.043426499,1632.202409131654,3538.2735852924193,42012.10896402079,
224,121080.77066994342,851.1938827270696,-92726.32226674064,-67055.54052775753,1000611.890886712,-3207.556081431529,1085.9503357168833,56076.435007380365,
225,-8.83764870862712E8,-1.3751711209021485E8,8968.10648636146,3336652.091437034,6.272236379275035E9,-1.7364015985148035E7,-248004.18706329406,6.375638108585919E7,
226,-1.7633036306636654E7,3715.7349145424637,-60703.601992970354,-3579457.1652267673,-1.8901483077141178E8,-786403.2987704772,18312.89271013474,2.103768944628799E7,
227,-3281044.9577981643,-55200.33594341782,-2977.1975108010256,102247.47693800303,-1.3040995185575199E8,-2332.4872525297174,-3719.01447955719,4.095342078376873E7,
228,-1.1649662196804997E7,-6.282815762482007E7,-493433.11270057,1.5647177404137244E7,9.538580500460804E7,7461872.29479514,5.92180213268317E7,2.405051769933912E8,
229,-2.4717919649514955E8,5.0747710665310234E7,3540478.479442651,-3569104.9329572194,6.342153901139041E8,4.99596832795933E8,-241412.60282108022,1.2516453865332615E7,
230,1.6142088605921853E7,-8577.23588259806,17589.43213484846,1138049.2634714593,-2.6802953853300616E8,523.8711814209767,-73819.96381355572,1511812.9891703683,
231,1039836.2958058064,-185.26629737684667,31905.650580253787,-28787.571751673073,3687819.312414596,1203.9495929334432,148355.79936036293,-190620.94788860405,
232,114459.32247700663,-380.74306707546293,15708.815823355977,23450.881236222747,2.6145501090633046E7,736.4029913645429,14913.558878848255,480545.27688903344,
233,2.786673565026616E8,-67862.7435603057,30972.674218115128,-774245.578592008,3.823315946473914E8,236559.66929796198,50977.35553266182,-145548.2187935064,
234,-3.711685266693003E7,77431.69973802642,5891.009285857242,-314712.4579236731,1.1161905917050467E9,-15749.341194974628,-9854.85093503056,280095.5144574828,
235,4.027322488374047E7,-1.5807451295483692E7,4753.023249596983,-794686.0429787168,1.4542466688053727E8,2.5721483444382712E7,-14040.730974221657,-2553322.0109767066,
236,1.2877846571424257E7,-119867.2528659894,2726.07698524214,-203335.63624435695,3.983335288040643E7,-250244.83466949113,-52765.938396277146,-1740841.9480533008,
237,6.1857241258418284E7,-1575551.2403975837,-21831.91400001423,-30854.511057228057,2.3385076502608187E7,1.1076699638884224E7,71358.0883298046,-212274.9972855272,
238,-4614.968993844944,323843.3176876502,2776706.997356286,-666421.8400152718,-132937.15801991333,-6197.1293489732125,-5956.917170551829,204409.2353581817,
239,-1368439.812154324,-1871.4429550660416,-6189.369990610653,5414.041803519502,2.233711540080272E7,-13337.71341137915,-28567.725771679146,190836.3582112648,
240,-2.0731562406962153E7,2189821.6017960478,10849.90079111161,607475.7500767767,1.9262503224956357E8,-14955.355292087683,11459.872587470412,1.61686952437596E7,
241,-250068.22047884055,-19151.47651891014,3726.161291329732,-79141.15892199862,481495.05259356624,3626.0899410645743,27658.212568600924,120506.2997722191,
242,5.207001740372115E7,378000.5389531435,-28787.541598095904,418364.34753306326,-1.6164940427583447E8,1.4693139026486855E7,-219161.48293549006,319890.9768034087,
243,7.770808301348712E7,1.4485562545634836E7,-79810.17920592263,-2.8991833862635884E7,-3.023436741239987E8,348557.6827631504,837780.9457736798,2.4528835320425075E8,
244,-1.2890093242472091E8,7.805690550259963E7,-368751.7190193628,5450828.210317374,2.832169930123213E8,7.877546998604217E7,-55107.07913925214,1015992.9894645655,
245,-6795898.299309236,62691.35578973202,-4.709626723723451E7,5.066153360409449E7,-5.733322114602585E7,-7966114.41205118,8.396165469656334E8,-1.6429428997301454E7,
246,7.829944598435035E7,0.0,-43944.35588342207,1.89069058909402E7,-2.0568684127826622E8,1.3293019197981101E8,-7422.931731748722,-496976.17645933473,
247,-2.556430044656285E8,1.0923948446986878E7,400.9301164556103,2412.1490143810097,1.7024847390116706E8,1335.6455870280392,-2351.0173460687442,10375.667744318405,
248,-2.556430044656285E8,1.0923948446986878E7,400.9301164556103,2412.1490143810097,1.7024847390116706E8,1335.6455870280392,-2351.0173460687442,10375.667744318405,
249,250257.26253280725,52.0368243179081,-11130.366500027523,252729.91697311308,1.0283117195217133E7,-14599.749891597949,20605.99844837027,1020843.7735054555,
250,5.9884075607113905E7,-1.357560386008339E8,-26034.952373692002,-1552597.6625861055,-2.952066784138519E8,2.37898893242426E7,8126.28833348512,601501.2535720887,
251,2182419.6225668923,-61105.81067047894,-1565.575792055582,-266822.3862177374,2.6523313800246358E8,224921.18875703253,-110980.22613378167,2184282.2784651387,
252,-9007574.624609677,-394566.1936226935,-2.3497663372786784E8,-2.056511268820383E7,-4.400987799708001E7,256011.14424486624,-2.376807263962097E7,-1.4610475018902044E9,
253,-6969409.460728825,-410923.2593825378,7.99238664687964E7,-6.378746115175806E7,-1.109564754580325E7,493638.43154278887,9826626.692996727,-1.3044746526825054E9,
254,2.9470476623674583E7,-927976.9758887675,-66575.05878363027,-3406077.5918702674,3.593528507478304E8,1.2481059858198049E7,-375091.8558585127,6016841.704569211,
255,4.607288487408964E7,-13062.701148375141,-51594.58474853194,3736240.223947955,8866042.132634882,-15968.463282945968,-3804382.7686763746,3978257.62535377,
256,4.607288487408964E7,-13062.701148375141,-51594.58474853194,3736240.223947955,8866042.132634882,-15968.463282945968,-3804382.7686763746,3978257.62535377,
257,200418.57740591027,-466897.37031638983,245152.75730331652,-1464871.789951072,3.227633778173183E7,46006.79275068291,-10739.491304247835,62580.30029726591,
258,-3.9401306915757143E8,-278178.6329335244,26456.524984481257,-396552.8617845905,3.605627225499027E7,9591.841788332327,-7173.772005429526,-90194.11129810655,
259,-6997767.173241941,7800345.446222678,-5.87180088310584E7,110958.8963195798,9917412.984560912,9.371860729827535E8,-233443.06028472772,-3.672152954462317E7,
260,-3.7648563084688045E7,1.694010583262892E8,-1129822.7328788927,3310161.7519355766,-1.6777417441796295E7,3.69662129508213E8,-706777.8087132294,-1531149.3312028772,
261,2171716.166448703,-3698.8532592905426,-1917.9093040486468,10666.180381399729,1.9533038954732344E7,2036.1488580547498,11760.161705752937,94595.5801708927,
262,-1.0445718725168096E7,-568119.7099721199,545.5326319416477,71753.61406768375,1.8280693677008626E8,-11670.082256180443,18007.55513328861,513272.1919592756,
263,5.92226207010897E7,790356.8733910355,-24640.094596866526,270200.414835146,-6.5801239680955164E7,-2.890763454218134E7,125834.85848191734,990672.8761974643,
264,-2903406.4224249204,111.71926824891864,-47180.942674276695,-218178.0978884128,-1424950.2817234162,-1154.2765815634807,-67915.45726820407,238640.3566031533,
265,1.0989844762493655E7,-3227.849002962073,-996.2341473801562,-52056.63855650601,4316193.98716826,-1805.0112209775234,12297.256512083408,-211877.2416891843,
266,-180381.90358476894,-50759.551038652964,6145.954996296736,229023.95017101942,-490648.71561939584,10029.086256845483,110533.70027018068,-29412.798299565795,
267,1193352.4007318849,17038.10689895643,3172.1060981416713,-51708.75211271827,-5111669.380513604,3805.3534720734206,-6052.409524546005,183729.16690589147,
268,5051.760718596473,238.92536800606632,-410.09501319650985,4316.259998186159,14512.210048188059,-162.50573966623656,-1897.8810963697956,-2516212.601738859,
269,-4673078.391770451,451.0856507741929,7346.729841079229,-34288.75764978848,-1.580752037521974E8,6285.505127040126,1329.0295569557024,127190.53347247551,
270,106461.09584356404,5078.258615298005,-419996.92031079205,-4675.980508454562,838272.4427124077,-3432.3204913568925,-9301.457394713121,-25132.507702104605,
271,2.230984438874876E8,-1.7339747845373467E7,2.218674074274049E7,-5.274565784181222E8,-1.2305030877227855E9,-4.6793088453860873E8,2.49349168921372E8,3.117291470411304E8,
272,2.1488256315572828E8,3.919309350177245E8,607055.8367401194,-1.133294806449549E7,5.329226215303198E7,-9741311.429964498,69319.2426588102,1.0749820291585723E7,
273,-2.170690672335447E8,2.3090439340129858E8,2220.8835655969306,4950786.766408851,-3.445120880039868E8,-5.594025193096838E7,-43439.68692176424,-4070361.3372913045,
274,-8.975052065946077E8,825.7341771670037,69008.91999075816,1796257.4974452294,9.540879049564019E7,-569269.6482994083,-37234.52495369813,-4030248.769762653,
275,18495.925306049816,-660.3873481720782,-8991.094509649482,325907.28580707253,-2.4029178803594522E7,-1079.100407647457,-10164.005496599286,-3896004.3676392445,
276,334786.699162444,-500.01510320181126,12373.346618574195,-3980.243245962428,2.6720598508324377E7,-2370.373206959712,-10778.980365402693,21998.892294969624,
277,334786.699162444,-500.01510320181126,12373.346618574195,-3980.243245962428,2.6720598508324377E7,-2370.373206959712,-10778.980365402693,21998.892294969624,
278,-1.2169695126017635E9,-1718.4131245986705,327288.35667324567,-5095886.576199558,2.400038651607089E9,1.527459717080078E9,693687.0448638592,1.6626891380114665E7,
279,-1.3037251403098998E9,1293.7042889856675,29230.09346248878,-839914.144916415,5.548106148682039E8,-1491473.3231878506,-54301.40866854477,1001327.2062940575,
280,-3.968743824442545E7,1.5053667877317823E7,1361.43246671624,-306037.1833771519,-1.1795371235470327E7,-7537.891780254229,-6198.954125787878,-546608.9677818958,
281,2.400969124885063E7,-3156.6804105745746,586766.4212300278,-1874495.5955657347,60249.449543111725,-5022798.867926011,-331571.2368136939,1910890.4609271148,
282,-9.095262609008177E7,-11881.054047008269,-9649.67523117702,-356983.07566936617,-1.829691275577558E8,-1342532.316279069,21322.55665297503,5049856.295344726,
283,-2.0185355808922343E7,1.8178322903669573E7,-6.421861685158126E7,-1.2869503574223866E8,6.294443473872888E8,-2754946.8044127612,1.7921093629241338E8,2.702222532548873E8,
284,50386.437659237235,-4443.330867599836,-207.01198542502587,2581.2911818642287,14558.173956215665,-2780.6887723601744,-41256.776089679064,-3513.596298686164,
285,-5.810768372700685E7,8.253205659768853E7,3171789.4604442823,-5.161006358869187E7,-1.8658760849266976E8,1.8474286888410223E9,-1648633.2414430694,1.0047533397559726E8,
286,-4.258348567755413E8,-7700.317699685315,16437.398808804315,-18016.66847471462,-7.093095948563371E8,-14109.739594618277,13836.174181875955,-241159.66459508796,
287,1.0018124217337129E8,-6125.960738136133,-706.2717648451141,-239029.49888362235,-3.2476910452534795E8,1480917.8409857214,17878.33019821449,64.72069379142955,
288,-2.01860320071305E7,32.27501656045333,51749.70951391769,-3296.298108312328,1.2340198125230521E8,131340.62431601153,67601.77280483625,119517.9040283328,
289,-1888013.860670088,609055.2035241057,-12208.120695073212,-58371.124493080526,2.2808190781156272E8,-39476.467514176715,118410.75832834748,-346701.6799327241,
290,-1.1655260063515022E8,-8602.524308167016,255894.32902117123,-177838.36112137642,-1.0804827723457155E9,-402680.0464292932,19049.685010865025,3633418.3799549243,
291,1.084571907480274E7,3996114.382660487,18470.440970631265,21016.713088059274,2.828650356204065E8,1.534906839946137E7,50721.30503812429,1.9617542502875123E7,
292,-1.5232728211647112E7,-1.8691672382048935E7,592.8242277148931,-133032.07056188027,-1.706055830833549E8,164437.08594614963,-796.2858627420048,24542.873173248816,
293,6870986.833958659,5547.206918829728,235.2129067900986,13495.57022318164,-1.118925505798567E8,3565.609548569501,-6329.184677100539,-13846.660231544307,
294,-5.1556745879079506E7,915.0991069521095,11562.168993191934,1777.9586393664706,1.5448983715573385E8,71447.50665412552,45519.16853998346,-123557.2802855673,
295,-4.3401877173759353E8,-1.1528015697000971E8,-259571.21939098512,4622018.550484207,-6.824447231854843E7,-1.1846981429018442E7,6502.372048281283,-6564436.327840621,
296,-10213.008376276683,3528.5585956503096,-35444.649472968274,-402174.74060784705,6073.8459812555275,-4768.2209191366965,-1519.4958860963075,144944.11234142724,
297,-47586.53650569837,2670.836347748283,-5023.003797798727,-3807.0411574014884,6352.425377473078,2041.0298772992069,4627.324359220054,-7875.406876361854,
298,-1.9908724310969147E8,-1.2093957598383051E8,-15607.638713850281,724536.4316446356,5.3522727874621904E8,5.958531595999088E7,-328075.06458734703,1.4828439047056127E7,
299,-1.3846213293704724E9,1.1849916861909753E7,-1419901.9874055088,4.491217005215503E7,1.6461139401253483E8,3.104673940732961E8,1.6294420876193821E7,7.992503222504284E8,
300,-8.198276125617468E8,6782.229605141622,18010.704525577257,-223996.66771345906,-3.22934665399805E7,2745668.8341596164,1139931.6078012572,269939.3420130614,
301,-3.8720115170333065E7,-416387.9325794163,-8518.227468212861,121411.3253307701,1.2703853594533792E7,387637.35480479436,11755.013932668862,1039.5997740642563,
302,2.403508193619275E8,1.7302969345692698E7,5864.316418548261,2281584.031016812,2.5411953995723084E7,1.8554885798362203E7,-1364889.6864064618,-775545.6636620217,
303,2.680027907692044E8,3951419.7924310146,53788.29522451622,2.3861591956333987E7,-2.1391875439377196E7,1.7383196611144766E7,21913.98887347288,-1977955.7480967636,
304,1.4631542762765806E7,1.2821430792466444E8,15142.580485110837,2039081.3616500206,2.0567638686086813E8,-2.341331216465291E7,-184.2023217066603,-1627898.5554637485,
305,-8.280949389056394E7,8542.315714880262,-961.13212127622,-16925.888195460582,4.287742505771116E8,619.9610407014159,142.24738351539355,-731858.4955672207,
306,-1.7148930441081905E8,0.0,-25367.155402344924,32806.82805052577,1.495081137403863E9,-18524.118002078005,-5425.121342570453,-141918.27931407202,
307,1.5153703718463216E9,-322.06632088769004,28691.235945942713,-197122.49770067722,1.0268137355122428E8,680626.88481793,25969.43143770534,4087297.026585736,
308,284304.69511982426,-1294.665297044937,233823.4735747751,26267.56385595493,-596915.5712165923,-6925.1951871051715,-91902.78409673594,19140.35211516002,
309,284304.69511982426,-1294.665297044937,233823.4735747751,26267.56385595493,-596915.5712165923,-6925.1951871051715,-91902.78409673594,19140.35211516002,
310,-6686876.808064112,894912.7702216592,24471.08584255651,-1.0788386969250664E7,9124312.58415776,-1418165.2739516492,-216353.18816504136,-2.857641172870897E8,
311,-1.387139767944897E8,-4724.541879744259,-15054.654136103592,-2155.9404982373635,-3.4571776506856126E8,-2340.264034419206,-2521.922629127314,-126196.13823744844,
312,696353.456514798,155616.61525400713,32458.64837803551,-6070.893006529865,4.585797029153196E7,2773572.0409649285,7490.687643600894,1335812.7597814302,
313,1.043787080325148E8,-7.348162488743183E7,48621.30864900768,-34809.74470189151,2.7864165407083154E9,3.2850451591985572E7,-37378.09073129627,7758537.778951551,
314,-1615.315631635526,82334.831740054,891467.4481844351,-4566913.743339773,50738.54957363853,-29941.264115225455,20782.04520305158,-1220850.4102033244,
315,2.5507047727287114E8,1768424.394837244,150936.5931551515,-147032.33559095213,1.185642765070172E9,358391.799451634,15516.17547616713,21312.85157584963,
316,2.4439249254711154E8,10520.513194874211,-1193.701353474789,62830.243254251836,-5.846922669721526E8,291284.98045987566,8814.180260005252,654207.309042633,
317,6.584689713093563E7,-1.1263572602263774E8,-33831.628876878516,-3894498.7126079574,1.390834193087923E8,5.3342799469165957E8,-288301.7445365791,439748.3493003234,
318,-1.5341275209627435E8,2.2680008550933662E8,63556.832595168155,-8685528.404214378,1.0253402796181214E8,3.414130804568328E8,-11057.431949709948,-1.2483597521912334E7,
319,7091963.70309403,17.573468642661936,-1142.562017590695,435212.9052936968,1.5026533632346844E7,1467.2767258679614,3484.5812522642595,6576.172209716642,
320,-855012.5703348209,0.0,-8282.038310118836,-4147.844148453338,1.6902218012351316E8,-2233.1416093503217,-2955.81978585699,67036.97177671552,
321,3.085265212259956E8,0.0,520.6547137985812,-183278.49688362997,2.090522147026066E8,3.696469057745687E7,369186.0931519524,-203749.14355607564,
322,3.085265212259956E8,0.0,520.6547137985812,-183278.49688362997,2.090522147026066E8,3.696469057745687E7,369186.0931519524,-203749.14355607564,
323,-6.56888403786757E8,2618296.8178806715,200566.14409950664,46321.40618883336,-7.148772694000476E9,5.022292234840818E7,-1282787.9299570103,4.187468223817841E7,
324,-4105021.424843909,46454.660847632025,-2.8032680073064245E7,-3.6371184476598346E8,-5.5916389136372946E7,48104.3296408536,-5.82102631815292E7,-3.598952972528877E8,
325,-4.113629691687775E9,9089105.492944939,5.1450363387786694E7,2.1684161152384356E8,-3.5197148974368668E9,-6.853477827149829E8,-5.912300274942931E7,3.6215683183545077E8,
326,554147.4715043725,5124.3918183596015,-751721.8377653017,371552.3074862244,-3671055.372963866,-907.3293693117666,-76239.02812248765,-125882.07111659157,
327,4.7664433883946724E7,370.45636822184144,-38.5452001679721,75963.93349410241,-8.946713585358381E8,6.229453105561581E8,-1986332.5909189286,1.1122860833299132E7,
328,-6.495296285797439E7,-32215.912145078986,-1838599.2205606813,-5114170.044517775,-3.131487720641365E8,2.509172027967451E7,-1980073.2440687767,8.260950182254215E7,
329,8.891696556710191E7,-9855.789828821196,297406.5695622486,-1015990.1293505182,5.988524938282307E8,3500809.387523037,-20007.89393987214,1228676.5073321678,
330,-1.7058643320970993E9,2110095.523426893,30173.081295822023,-2275816.1757994294,5.888076278467331E8,-29997.45176387465,6824.359768422225,-21562.232308300518,
331,-1.845773726119347E8,755.3016933762297,6770089.855291372,-3.976599307603409E8,1.514024083076311E8,7.699161630533734E7,3.009225385395476E7,3.007751283480458E9,
332,1.9396231102754384E8,178.85020717131823,7272.99873406294,115983.15136039059,7.76240060750367E8,-1829.6678005900806,5039.866272653796,-671641.1094670402,
333,-82111.43131329937,-3169.547368096605,-10581.42786088101,258955.1591755995,4.045894043741445E7,179.37046367089988,-43844.730874993125,471770.6415567981,
334,-190196.5706611605,1816.573887844545,-21512.15698374031,-145257.46032059536,-289199.2215989857,-1928.2487745533315,-968.8661626213805,87865.25904822862,
335,-2.6129902760117795E7,-3134.089816018166,-1325.8038986842353,1913.451734354634,4.1676370475745565E8,-2704.5149303415287,-35897.20928264981,75765.90534625224,
336,1.2109448296984683E8,-6.5274302308033526E7,29421.22334317244,201082.7305534808,-5.410911337177438E9,1.9914085036300145E7,-32333.564979178474,1.5904317185761105E7,
337,-3288569.484926969,-549.1060752121034,-76366.98158734947,14860.435247730184,1.1823615488025581E7,-2531.8652644105396,-10205.035118403153,77795.54468769552,
338,-3288569.484926969,-549.1060752121034,-76366.98158734947,14860.435247730184,1.1823615488025581E7,-2531.8652644105396,-10205.035118403153,77795.54468769552,
339,-1.6133623999395313E9,1132338.2543814476,-9935.195005059853,-982695.6536850762,-5.210501745060874E9,4121921.965693142,230913.7433147378,3.44973439508789E7,
340,-8124054.738649996,3205.9702701698075,110968.0466982182,-19651.280240657292,1.4201330035263845E8,-47003.46818889758,-35208.54981126312,589826.6115628912,
341,-3522051.800886039,9.033280202345015E7,61255.45351908544,-2.4565467722717002E7,-4.402676702042038E9,-7175283.33480921,-131939.1221794944,6.045223331481128E7,
342,-1.8769716823493898E8,38.62373365315911,171221.95412291156,-318235.61998385604,5.9065451039978705E7,886823.3173039567,790.5415104769484,501167.28853115253,
343,3.944876406264841E8,16626.654797232357,2.996098063138151E7,-5.2435964338992074E7,4.223308190001427E7,8778138.556565689,2.1029076656264734E7,-4.810045492518416E8,
344,1.9140727123384607E8,2.364778292065003E8,-87761.5364905959,1908545.7941093748,1.3291138553584034E9,-287399.87429986754,-51848.126189781215,-3601287.094925499,
345,728775.1350495949,8172.813435467337,164963.18529380238,219978.6100342003,917936.4799417473,138122.94107369715,37536.09002929257,54246.53451558228,
346,-2.9702502896464422E7,63165.63679118232,-1833.5442653208054,-412510.7566877868,2.6166915728468555E8,8325.844982099075,26579.879692479193,-929702.1958751577,
347,-2.87829548025179E8,-278217.09036826284,81002.88130992673,-2971622.2851758013,1.0835561230229066E8,-453863.7239251935,260902.73366783618,-1650929.4379000727,
348,-1.1468601595594425E8,1637600.7904579092,144853.4950702713,-518063.1430614618,-1.2532361182534308E9,7936067.215687683,-4073.855963957136,-1320834.0434009077,
349,-1.8756189520520225E7,-8.473815549478877E8,-30612.396896517108,-181861.3835788107,3411677.4520538934,1.656238005263073E7,525.4143535784651,-8585.35548931813,
350,1.1526826934739713E7,38199.74148568054,65010.948976256506,60539.90846109539,4.457533049817403E7,214369.5316108354,-8906.53238941983,1390949.5872520993,
351,5.844276062726892E7,-45486.175274296795,-34096.046310272526,116187.72281603863,6.453831096932893E9,-6401.902632144448,8057.970560399034,-288326.7197676369,
352,-2.8598882357682246E8,-445595.78131060087,3325.319221880894,-17097.610104696934,3.4079501848043464E7,-37115.766500401776,6421.685123375031,-527430.2851016254,
353,-9.324633530523178E7,6410429.294451559,1635206.140672934,1082202.4291530228,-1.0456680285701593E9,7.2665423147899E7,472936.18757203576,2.723961924337625E8,
354,283192.13330714055,-87667.07450013557,-7416.788586976186,469847.77500286873,2.796654006724092E7,-12059.753518754931,-54926.83506201109,650870.9926910306,
355,283192.13330714055,-87667.07450013557,-7416.788586976186,469847.77500286873,2.796654006724092E7,-12059.753518754931,-54926.83506201109,650870.9926910306,
356,2.3727108143746278E8,-518.5839241367285,-4661642.797020571,-1.8812518952090725E7,-5.3202606795671475E8,-1.5384979269961627E7,1348665.285724018,1.0391279644712023E7,
357,575474.69816244,132.451663217297,7628.065973651214,8200.744474725296,-6.2431419534022205E7,-2567.147548274589,-4377.26336270447,-46626.826657537335,
358,575474.69816244,132.451663217297,7628.065973651214,8200.744474725296,-6.2431419534022205E7,-2567.147548274589,-4377.26336270447,-46626.826657537335,
359,1.2219003579377118E8,-2.8172903665033005E7,1.5744514368320413E7,-2.6936712858736914E7,-3.1367688507850194E9,2.172364037575409E7,9896488.742905926,9.375438048389786E8,
