volume,massa,edl1,edl2,edl3,edl4,edl5,edl6,edl7,edl8,hough1,hough2,hough3,hough4,hough5,hough6,hough7,hough8,spharm1,spharm2,spharm3,spharm4,spharm5,spharm6,spharm7,spharm8,target
0.15257731958762888,0.1718213058419244,0.1458227848101266,0.0,0.2100297914597815,0.0,0.215962441314554,0.0,0.2544298046342572,0.0,0.1387900355871886,0.0,0.20216049382716048,0.0,0.21823204419889505,0.0,0.2847896440129449,0.0,0.7457047604275593,0.4726701941791447,0.9600314212799412,0.6158568696530872,0.34960656507950594,0.3256123140202292,0.224960719324144,0.23967728593949106,0
0.16494845360824742,0.21134020618556695,0.2156962025316456,0.0,0.4361966236345581,0.0,0.02543035993740219,0.0,0.16235044676662125,0.0,0.22419928825622776,0.0,0.507716049382716,0.0,0.02486187845303868,0.0,0.1952535059331176,0.0,0.7141477610477026,0.4721074424492968,0.9593935053230846,0.6147824689075956,0.5105324758310706,0.3239262356090697,0.2295362281116553,0.2400391995264985,0
0.17938144329896907,0.2319587628865979,0.1934177215189873,0.0,0.25198609731876864,0.0,0.2304381846635368,0.0,0.26018476450098443,0.0,0.202846975088968,0.0,0.2669753086419753,0.0,0.2624309392265193,0.0,0.3128371089536138,0.0,0.7337419963873355,0.4725776798595509,0.9600277309041036,0.6151694981961664,0.4979494121577495,0.3232573912497312,0.22499216563705648,0.2387585027129395,0
0.2597938144329897,0.2508591065292096,0.0,0.0,0.2169811320754717,0.0,0.03169014084507042,0.0,0.4775102226260791,0.0,0.0,0.0,0.19598765432098764,0.0,0.02486187845303868,0.0,0.5490830636461704,0.0,0.6996054893653441,0.4728032868137026,0.9601401978882887,0.6148233361084989,0.6466259995892085,0.322989768409789,0.224843626366604,0.2390011973384852,0
0.08865979381443301,0.16838487972508592,0.04455696202531646,0.0,0.2996524329692155,0.0,0.059076682316118935,0.0,0.25200666363774044,0.0,0.03558718861209964,0.0,0.2608024691358025,0.0,0.046961325966850834,0.0,0.2545846817691478,0.0,0.7263583894858463,0.4728442463341023,0.9600302640636696,0.6150508679396917,0.5615707728046955,0.32317615278452977,0.2249951690591656,0.2387486331661077,0
0.10721649484536083,0.1597938144329897,0.10835443037974683,0.0,0.11916583912611718,0.0,0.2394366197183099,0.0,0.2600333181887021,0.0,0.09608540925266904,0.0,0.10956790123456787,0.0,0.2707182320441989,0.0,0.3096008629989212,0.0,0.7176377890574565,0.4051430395667399,0.9597570404820848,0.6016033438547018,0.5214878723052959,0.30242410235316103,0.2564216671305506,0.2551665326329374,0
0.17731958762886602,0.2697594501718213,0.022784810126582282,0.0,0.579940417080437,0.0,0.0035211267605633804,0.0,0.23822504922005144,0.0,0.01779359430604982,0.0,0.5169753086419753,0.0,0.0027624309392265192,0.0,0.2427184466019417,0.0,0.31518354946887944,0.4746149718424314,0.9598756211378264,0.6134926591935402,0.5138389934262355,0.3235870770413377,0.2251332941144579,0.2385945556739872,0
0.10721649484536083,0.13745704467353953,0.22734177215189874,0.0,0.29245283018867924,0.0,0.09741784037558683,0.0,0.13554444949265487,0.0,0.2313167259786477,0.0,0.3040123456790123,0.0,0.10497237569060773,0.0,0.15426105717367852,0.0,0.7275566458000818,0.4727787179559093,0.9600984815034528,0.615361921626891,0.52222972821406,0.323263283693668,0.22500997467904,0.2390229592705088,0
0.13814432989690725,0.1597938144329897,0.0040506329113924044,0.0,0.2666335650446872,0.0,0.025039123630672927,0.0,0.2594275329395729,0.0,0.0035587188612099642,0.0,0.2777777777777778,0.0,0.02209944751381216,0.0,0.3279395900755124,0.0,0.7167191409830768,0.4728243776224656,0.9600530833208436,0.6152924666037117,0.540882232942637,0.3232018518836772,0.22515353557162895,0.2390126448765893,0
0.09484536082474226,0.20790378006872853,0.42683544303797466,0.0,0.4155908639523337,0.0,0.037949921752738654,0.0,0.1114644858397698,0.0,0.4306049822064057,0.0,0.4151234567901234,0.0,0.04419889502762432,0.0,0.12081984897518876,0.0,0.658516193344973,0.4728139148110879,0.9603924760755104,0.6152372266998207,0.6569422335776536,0.32392152490891785,0.22499027942697766,0.2390879193093283,0
0.18969072164948453,0.218213058419244,0.1341772151898734,0.0,0.6276067527308837,0.0,0.003129890453834116,0.0,0.10964713009238228,0.0,0.13167259786476868,0.0,0.6728395061728395,0.0,0.0027624309392265192,0.0,0.11218985976267527,0.0,0.7310680900197833,0.4796902745785406,0.9601004598870876,0.6149566964082599,0.5062253880005443,0.32358443642208456,0.2249886398102234,0.238830737396318,0
0.30927835051546393,0.27319587628865977,0.1934177215189873,0.0,0.5943396226415094,0.0,0.04773082942097026,0.0,0.2256550053006209,0.0,0.18505338078291814,0.0,0.6003086419753086,0.0,0.04419889502762432,0.0,0.2470334412081985,0.0,0.7301299516500519,0.4608240004306092,0.9600334324737207,0.6149823605349753,0.5103647967008256,0.3235716329314026,0.2249942593248625,0.2393852762442085,0
0.16288659793814433,0.20103092783505155,0.0,0.0,0.02035749751737836,0.0,0.15219092331768388,0.0,0.4332878994396488,0.008991008991008992,0.0,0.0,0.015432098765432096,0.0,0.143646408839779,0.0,0.5102481121898598,0.006666666666666667,0.7354643568572077,0.4728132308001604,0.9600171060865847,0.6160759928091193,0.5107856585248062,0.3232642503776477,0.22417837360478488,0.2394017070832957,0
0.28659793814432993,0.3006872852233677,0.043037974683544304,0.0,0.29245283018867924,0.0,0.09546165884194052,0.0,0.4561562925942755,0.0,0.03558718861209964,0.0,0.2654320987654321,0.0,0.08287292817679558,0.0,0.5221143473570657,0.0,0.727567910835393,0.4728158917148971,0.9600282213622408,0.6153181343114051,0.5211600788248111,0.3232605446096536,0.22503053925239846,0.2390816517847693,0
0.27835051546391754,0.31443298969072164,0.0,0.0,0.9374379344587884,0.0,0.0,0.0,0.13751325155232472,0.0,0.0,0.0,0.8441358024691358,0.0,0.0,0.0,0.14347357065803668,0.0,0.7306874061217791,0.4728195612988364,0.9600169661470742,0.6152359623972847,0.5106383944365628,0.323261981715242,0.22527788070580496,0.2390473363348367,0
0.13195876288659794,0.2250859106529209,0.0,0.0,0.33416087388282023,0.0,0.0,0.0,0.33848250795093143,0.0,0.0,0.0,0.3117283950617284,0.0,0.0,0.0,0.3656957928802589,0.0,0.7306054033922493,0.4728181539673523,0.9600304420974056,0.6152772222897271,0.5116212298900038,0.3232615350101952,0.22494152370603385,0.2390376416281067,0
0.10103092783505156,0.19243986254295534,0.009113924050632912,0.0,0.04195630585898709,0.0,0.34154929577464804,0.0,0.3401484173860367,0.0,0.007117437722419929,0.0,0.0308641975308642,0.0,0.3259668508287293,0.0,0.372168284789644,0.0,0.7230364184867952,0.4728173818906504,0.96016801013541,0.6144737369422002,0.5005258437490423,0.3129174529891317,0.2267636142798923,0.24764886671724096,0
0.11752577319587627,0.19931271477663232,0.07088607594936709,0.0,0.16782522343594836,0.0,0.37715179968701096,0.0,0.25821596244131456,0.0,0.0604982206405694,0.0,0.1388888888888889,0.0,0.3701657458563536,0.0,0.2837108953613808,0.0,0.7385217314129278,0.4726816822809014,0.9600269113283928,0.6152337858562046,0.4658808182831206,0.3233090936525019,0.2246483218802554,0.23930893720195145,0
0.13402061855670105,0.1890034364261169,0.3367088607594937,0.0,0.2832671300893744,0.0,0.14475743348982786,0.0,0.19415417234590346,0.0,0.3274021352313167,0.0,0.2839506172839506,0.0,0.16850828729281767,0.0,0.2157497303128371,0.0,0.7635335702290174,0.4724275698585101,0.9596862061656408,0.614833429112014,0.4703988895137817,0.3114336060870134,0.2258987271054498,0.2433630910568999,0
0.06804123711340207,0.1907216494845361,0.4931645569620254,0.0,0.16757696127110228,0.0,0.28012519561815336,0.0,0.1152506436468272,0.0,0.5266903914590747,0.0,0.18055555555555555,0.0,0.3453038674033149,0.0,0.12405609492988133,0.0,0.7306604228312665,0.4717156158386697,0.9833669472766078,0.5886234671275934,0.5117554586301387,0.3232602018972293,0.3970781085426338,0.5017174526791349,0
0.09484536082474226,0.14089347079037806,0.0,0.0,0.6531777557100299,0.0,0.0,0.0,0.005754959866727246,0.0,0.0,0.0,0.6743827160493827,0.0,0.0,0.0,0.004314994606256742,0.0,0.7304645716787447,0.4728195500783277,0.960005202728646,0.6151841333195035,0.510813834073258,0.3232629980978585,0.2249669310718998,0.2390716762440957,0
0.09896907216494846,0.13745704467353953,0.0,0.0,0.6586395233366436,0.0,0.0,0.0,0.004391943056186582,0.0,0.0,0.0,0.6682098765432098,0.0,0.0,0.0,0.0032362459546925572,0.0,0.7305455517932496,0.4728186661388559,0.9600257872294344,0.6151919678115995,0.51087898695607,0.32326212105448826,0.2249796248030321,0.23907368008294186,0
0.12577319587628866,0.20962199312714772,0.027341772151898737,0.0,0.5794438927507448,0.0,0.0,0.0,0.1790095411176738,0.0,0.021352313167259787,0.0,0.5339506172839505,0.0,0.0,0.0,0.1866235167206041,0.0,0.7307926390135406,0.4728172385313595,0.9600266417976774,0.6152423532135455,0.5108783543006277,0.3232621453269092,0.22499794313838967,0.2390254483401493,0
0.30515463917525776,0.3762886597938144,0.6243037974683544,0.0,0.7192154915590864,0.0,0.03599374021909233,0.0,0.14357110404361656,0.0,0.5765124555160142,0.0,0.7021604938271605,0.0,0.03591160220994475,0.0,0.14239482200647247,0.0,0.8179020174373263,0.4728281845559903,0.9521809954134516,0.618928606761423,0.5202039488511238,0.0,0.2256656108791729,0.2384252016447811,0
0.09278350515463918,0.18384879725085912,0.07746835443037975,0.0,0.1166832174776564,0.0,0.3532863849765258,0.0,0.27426927154323794,0.0,0.06761565836298931,0.0,0.0972222222222222,0.0,0.3895027624309392,0.0,0.313915857605178,0.0,0.6677831044264823,0.5205339041865867,0.9449822108348948,0.5553878814831561,0.3762034940834444,0.301506822179852,0.7579967402498832,0.667462267599104,0
0.14226804123711342,0.1890034364261169,0.07037974683544304,0.0,0.1869414101290964,0.0,0.2355242566510173,0.0,0.2851734060275633,0.0,0.06405693950177936,0.0,0.16975308641975306,0.0,0.2320441988950276,0.0,0.3398058252427184,0.0,0.7237524441840614,0.4728187025573266,0.9600251580571276,0.6150311292893083,0.5309550028797564,0.33514686742895816,0.2246409445731201,0.2388567974662665,0
0.27835051546391754,0.3281786941580756,0.18987341772151894,0.0,0.6357994041708044,0.0,0.0485133020344288,0.0,0.2358019082235348,0.0,0.17437722419928825,0.0,0.6342592592592592,0.0,0.04143646408839779,0.0,0.2599784250269687,0.0,0.7310525506647902,0.4859410099705492,0.9600397714694162,0.6139463237880306,0.5354717061603511,0.3232869179787776,0.22496245311499952,0.2389256006168491,0
0.08453608247422681,0.1907216494845361,0.17569620253164558,0.0,0.17527308838133068,0.0,0.3368544600938967,0.0,0.21793124337422387,0.0,0.16014234875444838,0.0,0.1589506172839506,0.0,0.3453038674033149,0.0,0.23408845738942824,0.0,0.730993147942075,0.4728790140501397,0.5830312289492618,0.6266070989159668,0.5261211867411026,0.3026059872832223,0.28492781015790924,0.463706313730877,0
0.19793814432989693,0.2336769759450172,0.019746835443037968,0.0,0.03599801390268123,0.0,0.384585289514867,0.0,0.3855823110707255,0.02247752247752248,0.01779359430604982,0.0,0.0308641975308642,0.0,0.4143646408839779,0.0,0.4649406688241639,0.016666666666666666,0.7349966413080528,0.4729124307792058,0.9600271282694036,0.6152008848534457,0.5113672275866892,0.3231350409904266,0.2249832901495271,0.2456157891446434,0
0.035051546391752585,0.1288659793814433,0.0,0.0,0.6164349553128103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5478395061728395,0.0,0.0,0.0,0.0,0.0,0.7301070141563666,0.4728165934729906,0.960038121931475,0.6153172357003807,0.5108041197209667,0.3232622203795725,0.2249882459180892,0.2390145662865133,0
0.09896907216494846,0.1357388316151203,0.15848101265822787,0.0,0.19885799404170806,0.07116788321167886,0.18896713615023472,0.08598726114649682,0.1832500378615781,0.02247752247752248,0.1387900355871886,0.0,0.1728395061728395,0.05590062111801242,0.1878453038674033,0.07142857142857142,0.1952535059331176,0.02,0.7320346773718338,0.4730318409365766,0.9600297701692276,0.6152752208194516,0.5055597925369537,0.32326259978216265,0.22498870977996493,0.23903037707080824,0
0.2,0.19759450171821305,0.0,0.0,0.0,0.0,0.034037558685446015,0.0,0.4803877025594427,0.0,0.0,0.0,0.0,0.0,0.027624309392265192,0.0,0.5566343042071197,0.0,0.7615097446287338,0.4727953766304022,0.9600279125798162,0.6156645460583811,0.5491396491703294,0.3244445483462711,0.22496273270623507,0.23961061724774504,0
0.08865979381443301,0.1323024054982818,0.29924050632911403,0.0,0.5647964250248263,0.0,0.0,0.0,0.0,0.0,0.2704626334519573,0.0,0.5509259259259259,0.0,0.0,0.0,0.0,0.0,0.7232245241613474,0.4719014348573122,0.9601239686324192,0.6144749419289806,0.5099330848046973,0.3232679610563292,0.22491370408419464,0.23903170697850776,0
0.12783505154639174,0.15807560137457044,0.0,0.0,0.08788480635551142,0.0,0.16079812206572772,0.0,0.3501438739966682,0.0,0.0,0.0,0.06790123456790123,0.0,0.143646408839779,0.0,0.35167206040992444,0.0,0.7355969274574848,0.47281496632648495,0.960048093295558,0.6153273573044813,0.5061592345555406,0.32326552561299426,0.2249857915048841,0.23935072163951546,0
0.1917525773195876,0.2697594501718213,0.09974683544303796,0.0,0.3867924528301887,0.0,0.06885758998435056,0.0,0.3016810540663335,0.0,0.09608540925266904,0.0,0.3966049382716049,0.0,0.06906077348066297,0.0,0.3592233009708737,0.0,0.7307589237906189,0.4727334202449989,0.9599824466894382,0.6137477886057056,0.5117045701671903,0.3232949676726939,0.22482408594091235,0.2391015947397053,0
0.1814432989690722,0.32989690721649484,0.017721518987341773,0.0,0.30114200595829194,0.0,0.12989045383411582,0.0,0.4719067090716342,0.0,0.014234875444839857,0.0,0.25771604938271603,0.0,0.1160220994475138,0.0,0.5167206040992448,0.0,0.726379803793515,0.4728241691147509,0.9600366916305156,0.6152538846678673,0.5680363307042754,0.3232622561871615,0.22500774489102168,0.2390996103435591,0
0.1195876288659794,0.19243986254295534,0.026835443037974683,0.0,0.2857497517378351,0.0,0.05516431924882629,0.0,0.2595789792518552,0.0,0.02491103202846975,0.0,0.2731481481481481,0.0,0.052486187845303865,0.0,0.3171521035598705,0.0,0.7041593456154607,0.4728173112411783,0.9599493254494682,0.6144186657966805,0.5574424999291692,0.32318851929871434,0.22497205014199645,0.2389884875053682,0
0.07010309278350517,0.13917525773195874,0.07037974683544304,0.0,0.3565044687189673,0.0,0.036776212832550864,0.0,0.15386945327881268,0.0,0.05693950177935943,0.0,0.3333333333333333,0.0,0.03038674033149171,0.0,0.16720604099244873,0.0,0.7307784499543251,0.4729422173043523,0.9600882934411388,0.6143967839941552,0.5148036480238382,0.3233196590143861,0.22498755773667906,0.23895914567870724,0
0.10721649484536083,0.18213058419243985,0.2724050632911392,0.0,0.6161866931479643,0.0,0.0,0.0,0.0,0.0,0.2775800711743772,0.0,0.6404320987654321,0.0,0.0,0.0,0.0,0.0,0.7064571462623773,0.4728175468978424,0.9600684296751152,0.6141282153374144,0.5087650105759458,0.3230736630132192,0.2249946179391233,0.23913997775596216,0
0.16082474226804125,0.22852233676975944,0.013164556962025318,0.0,0.25273088381330683,0.0,0.0715962441314554,0.0,0.3743752839618356,0.0,0.010676156583629894,0.0,0.22685185185185186,0.0,0.06629834254143646,0.0,0.4325782092772384,0.0,0.724115260451677,0.4728212841158962,0.9600713613353128,0.6150518885572944,0.5812969102353358,0.3231916858967065,0.22495595038461924,0.23895530434932946,0
0.2412371134020619,0.2817869415807561,0.16303797468354433,0.0,0.8386295928500495,0.0,0.0,0.0,0.0937452673027412,0.0,0.14234875444839856,0.0,0.83179012345679,0.0,0.0,0.0,0.09061488673139158,0.0,0.7382431263345515,0.4736330758916162,0.9599649019010188,0.6147925199856265,0.5032182240756855,0.3232848402596857,0.2250049764754666,0.23899470573860945,0
0.12164948453608247,0.1890034364261169,0.008101265822784809,0.0,0.14622641509433965,0.0,0.12050078247261345,0.0,0.3475692866878692,0.0,0.007117437722419929,0.0,0.12345679012345676,0.0,0.11878453038674032,0.0,0.4153182308522114,0.0,0.6962038467395019,0.4728176796047159,0.9600352622722712,0.6145631857165549,0.4915020234047476,0.3246041248622785,0.23737775349780296,0.2389777235894481,0
0.12783505154639174,0.19931271477663232,0.05518987341772153,0.0,0.11966236345580936,0.0,0.27386541471048514,0.0,0.32500378615780706,0.0,0.046263345195729534,0.0,0.10185185185185183,0.0,0.2624309392265193,0.0,0.3656957928802589,0.0,0.7237779610900335,0.4728152969573212,0.9600692877696376,0.6154315500339412,0.4952443860452977,0.3342698310695101,0.22815214398731384,0.23904638818109816,0
0.1463917525773196,0.20962199312714772,0.008101265822784809,0.0,0.09235352532274084,0.0,0.2081377151799687,0.0,0.34923519612297443,0.0,0.007117437722419929,0.0,0.08487654320987653,0.0,0.2044198895027624,0.0,0.4250269687162891,0.0,0.7303849240298523,0.4727844351271501,0.9600545898375964,0.6152975901353562,0.4918576687062367,0.32363575102485714,0.2249880964690721,0.23899182236253866,0
0.07422680412371135,0.11340206185567013,0.27088607594936703,0.0,0.2817775571002979,0.0,0.06651017214397496,0.0,0.07557170982886567,0.0,0.2846975088967971,0.0,0.2993827160493827,0.0,0.06629834254143646,0.0,0.0895361380798274,0.0,0.7294749950340017,0.4728174461883834,0.9600609835410692,0.6153714943159942,0.5333578863148292,0.32311787777889034,0.22495349428030345,0.23903042274063416,0
0.10515463917525776,0.13402061855670105,0.10075949367088607,0.29850746268656714,0.18942403177755707,0.3822992700729928,0.039123630672926464,0.35668789808917195,0.15417234590337728,0.13236763236763235,0.09252669039145907,0.3125,0.1882716049382716,0.3602484472049689,0.03867403314917127,0.30952380952380953,0.16720604099244873,0.14666666666666667,0.7307925431522072,0.4728166891702775,0.9600282391703848,0.6153121276071872,0.5109041801779687,0.323261934248312,0.22499191048232534,0.2390209319937037,0
0.13195876288659794,0.19415807560137452,0.5220253164556962,0.0,0.5052135054617677,0.0,0.0,0.0,0.033469635014387406,0.0,0.5266903914590747,0.0,0.4876543209876543,0.0,0.0,0.0,0.03344120819848975,0.0,0.7369126438473118,0.4728176005968723,0.9589420007192706,0.6294831997912612,0.7208221089798748,0.40794308235592736,0.22499637960811164,0.2385203608183855,0
0.2288659793814433,0.2371134020618557,0.08,0.0,0.2576961271102284,0.0,0.1541471048513302,0.0,0.34454036044222325,0.0,0.07117437722419928,0.0,0.2438271604938272,0.0,0.1574585635359116,0.0,0.4153182308522114,0.0,0.6824517026678323,0.4728167858875446,0.9600298776674474,0.6153049526908979,0.5074953409050421,0.3232826688502023,0.22499322423218807,0.2390533268967132,0
0.13814432989690725,0.16151202749140894,0.2435443037974684,0.0,0.445382323733863,0.0,0.04773082942097026,0.0,0.1291837043767985,0.0,0.2277580071174377,0.0,0.41975308641975306,0.0,0.04419889502762432,0.0,0.1326860841423948,0.0,0.7323600814285518,0.47281685055244105,0.9600306170282112,0.6157523700013225,0.4526986058457303,0.3220982048053259,0.22508897191526955,0.2390652766919648,0
0.2927835051546392,0.28865979381443296,0.0,0.0,0.4846077457795432,0.0,0.0,0.0,0.393003180372558,0.0,0.0,0.0,0.4567901234567901,0.0,0.0,0.0,0.43042071197411,0.0,0.7322177833386609,0.4730346115298327,0.960028072405434,0.6153459242455407,0.5202808651494972,0.32326192291621025,0.2250204143696052,0.2389961573487365,0
0.07835051546391752,0.10824742268041238,0.0,0.0,0.15019860973187685,0.0,0.0,0.0,0.24458579433590805,0.0,0.0,0.0,0.13425925925925924,0.0,0.0,0.0,0.2837108953613808,0.0,0.7175262985048853,0.4728173818906504,0.9600654677902692,0.6146043482471641,0.5171539240971699,0.3232779530676492,0.22467328848640225,0.2391295501530284,0
0.24948453608247426,0.3058419243986254,0.20303797468354431,0.0,0.8152929493545186,0.0,0.0,0.0,0.12403452975920035,0.0,0.1779359430604982,0.0,0.7932098765432098,0.0,0.0,0.0,0.1272923408845739,0.0,0.6776854686306254,0.472816919817341,0.960033708662878,0.6153555987140265,0.5015929539825481,0.3232630243692814,0.22498725613661225,0.23900194815377845,0
0.13402061855670105,0.12199312714776632,0.0,0.0,0.006703078450844092,0.0,0.18231611893583727,0.0,0.3462062698773285,0.03796203796203796,0.0,0.0,0.0046296296296296285,0.0,0.1850828729281768,0.0,0.3915857605177993,0.02666666666666667,0.7366487792334303,0.4728170740300481,0.9600302434487824,0.6145499560194934,0.5570366887377365,0.3232611542929171,0.2250060350600685,0.2389888888394532,0
0.14845360824742268,0.25773195876288657,0.06430379746835442,0.0,0.3887785501489575,0.06295620437956205,0.06455399061032864,0.0,0.2889595638346207,0.039460539460539464,0.05338078291814946,0.0,0.3641975308641975,0.049689440993788817,0.055248618784530384,0.0,0.3247033441208198,0.03,0.7296223245826889,0.4728164910703289,0.960023943451424,0.6153076127532936,0.5116262823890677,0.3232613032337398,0.2249849852180757,0.23902420410716305,0
0.17938144329896907,0.27319587628865977,0.3610126582278481,0.0,0.4607745779543198,0.0,0.09233176838810644,0.0,0.18234135998788434,0.0,0.3772241992882561,0.0,0.4629629629629629,0.0,0.10497237569060773,0.0,0.20496224379719524,0.0,0.7209906332407147,0.4677945311300172,0.9600236179925936,0.6152529458194808,0.4374527669803757,0.3232085465242944,0.2249927574930643,0.2389945732219849,0
0.09484536082474226,0.20790378006872853,0.34784810126582283,0.0,0.3815789473684212,0.0,0.025821596244131453,0.0,0.1502347417840376,0.0,0.3416370106761566,0.0,0.4166666666666666,0.0,0.03038674033149171,0.0,0.16936353829557713,0.0,0.730755572597297,0.4711881012128768,0.9651364116404486,0.615443895058485,0.512333826059151,0.29264737938206425,0.22673837184816265,0.2390430920760545,0
0.12783505154639174,0.2869415807560137,0.15341772151898736,0.0,0.2842601787487587,0.0,0.21791862284820032,0.0,0.2871422080872331,0.0,0.15302491103202845,0.0,0.28086419753086417,0.0,0.2458563535911602,0.0,0.35167206040992444,0.0,0.7337942358378583,0.4728277048803922,0.9600260433668872,0.6149574955764335,0.5313868509510644,0.31611533642065875,0.2241662587120037,0.2389405268154846,0
0.1855670103092784,0.2319587628865979,0.3118987341772152,0.4552238805970149,0.5263157894736842,0.3996350364963504,0.0,0.0,0.11479630470998033,0.0,0.29537366548042704,0.4375,0.5154320987654321,0.3478260869565217,0.0,0.0,0.1111111111111111,0.0,0.7349548371316454,0.4728140959937787,0.9600334740784146,0.6153181967943663,0.5080780170276236,0.32326254809416355,0.2249857798134836,0.2390221517586592,0
0.07216494845360827,0.1563573883161512,0.013164556962025318,0.0,0.07522343594836148,0.0,0.21517996870109546,0.0,0.2985006815084053,0.0,0.010676156583629894,0.0,0.05709876543209876,0.0,0.19613259668508287,0.0,0.34304207119741104,0.0,0.6282360922224155,0.4728173818906504,0.9541109818212742,0.6117772363333056,0.4188983185668211,0.2365473075043491,0.2785431970463189,0.2650916261155669,0
0.12371134020618554,0.13917525773195874,0.0,0.0,0.6060079443892751,0.0,0.0,0.0,0.05815538391640164,0.0,0.0,0.0,0.6481481481481481,0.0,0.0,0.0,0.05717367853290184,0.0,0.7321093658679376,0.4728238025976661,0.9600460001271468,0.6153042744453092,0.5109962718567738,0.3232638202628798,0.2250046378716428,0.2390278583951595,0
0.0907216494845361,0.13402061855670105,0.10632911392405064,0.0,0.10849056603773584,0.0,0.2370892018779343,0.0,0.2003634711494776,0.0,0.10676156583629892,0.0,0.10648148148148147,0.0,0.287292817679558,0.0,0.2567421790722761,0.0,0.7332776315493779,0.4742412861784176,0.9600494461453246,0.615063054596522,0.5126029568508108,0.3231643100153401,0.22492968839009525,0.2407209125904208,0
